,Unnamed: 0,Partido,Localidad,ADSL,Unnamed: 4,DIALUP,FIBRAOPTICA,4G,Unnamed: 8,TELEFONIAFIJA,Unnamed: 10,SATELITAL
3733,ENTRE RIOS,,Estación Yuquerí,--,--,,--,--,--,,,--
3734,ENTRE RIOS,,,--,--,,,SI,--,,,--
3735,,Concordia,La Criolla,--,,--,--,SI,,SI,SI,
3736,,Concordia,Las Tejas,,,--,--,,,--,--,--
3737,ENTRE RIOS,Concordia,,--,--,--,,SI,SI,SI,SI,--
3738,ENTRE RIOS,,Nueva Escocia,--,--,,--,SI,--,,,--
3739,ENTRE RIOS,Concordia,,--,--,--,,SI,--,SI,SI,
3740,ENTRE RIOS,,Pedernal,--,--,,--,SI,--,,SI,--
3741,ENTRE RIOS,Concordia,Puerto Yeruá,,--,--,--,,--,SI,,--
3742,,Concordia,Villa Adela,,,--,--,SI,,--,,--
3743,,Concordia,VILLA ZORRAQUIN,--,,--,--,SI,,--,--,
3744,,Diamante,Aldea Brasilera,,,--,--,,,SI,SI,
3745,ENTRE RIOS,,Aldea Grapschental,--,--,,--,--,--,,--,--
3746,ENTRE RIOS,,,SI,--,,,SI,--,,,--
3747,ENTRE RIOS,Diamante,Aldea Salto,,,--,--,,--,SI,--,
3748,,Diamante,Aldea San Francisco,--,,--,--,--,,--,--,--
3749,ENTRE RIOS,,,--,--,,--,--,--,,,--
3750,CORRIENTES,San Roque,,--,--,--,,SI,--,SI,--,--
3751,,San Roque,Chavarría,--,,--,--,--,,SI,--,
3752,CORRIENTES,San Roque,Colonia Pando,,--,--,--,,--,--,--,--
3753,,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),,,--,--,,,SI,--,SI
3754,,San Roque,San Roque,--,,--,--,SI,,SI,,SI
3755,CORRIENTES,,,--,--,,,SI,--,,--,SI
3756,CORRIENTES,,Gobernador Igr. Valentín Virasoro,SI,--,,SI,SI,SI,,--,
3757,,Santo Tomé,José Rafael Gómez,--,,--,--,SI,,--,,--
3758,CORRIENTES,Santo Tomé,Santo Tomé,,--,--,--,,,SI,SI,SI
3759,CORRIENTES,Sauce,Sauce,,SI,--,--,,SI,SI,--,
3760,,Colón,Arroyo Barú,,,--,SI,,,SI,SI,--
3761,ENTRE RIOS,Colón,,SI,SI,--,,SI,SI,SI,,SI
3762,ENTRE RIOS,,,--,--,,,--,--,,SI,SI
3763,ENTRE RIOS,,El Brillante,--,--,,--,--,--,,SI,--
3764,ENTRE RIOS,,,SI,SI,,,SI,SI,SI,SI,
3765,,Paraná,Sauce Montrull,--,,--,--,--,,--,SI,--
3766,ENTRE RIOS,Paraná,Sauce Pinto,,--,--,--,,--,SI,,--
3767,ENTRE RIOS,,,SI,SI,,,SI,SI,,SI,
3768,ENTRE RIOS,,Sosa,--,--,,--,--,--,,--,--
3769,,Paraná,Tabossi,,,--,SI,,,SI,,--
3770,ENTRE RIOS,Paraná,Tezanos Pintos,,--,--,--,,--,SI,--,--
3771,ENTRE RIOS,,,SI,SI,,,SI,SI,,SI,
3772,ENTRE RIOS,Paraná,,--,--,--,,SI,--,SI,--,
3773,ENTRE RIOS,Paraná,,--,--,--,,--,--,,,--
3774,ENTRE RIOS,,Villa Urquiza,SI,--,,--,SI,SI,,,--
3775,,San Salvador,General Campos,,--,--,--,,--,SI,SI,SI
3776,,San Salvador,San Salvador,SI,,--,SI,SI,,SI,SI,
3777,ENTRE RIOS,,Altamirano Sur,--,--,,--,--,--,,,--
3778,ENTRE RIOS,,,SI,--,,,--,--,,SI,--
3779,CHUBUT,,Playa Unión,SI,SI,,SI,SI,SI,,SI,
3780,CHUBUT,Rawson,,SI,SI,SI,,SI,SI,,SI,
3781,,Rawson,Trelew,SI,,SI,SI,SI,,SI,,SI
3782,CHUBUT,Río Senguer,Aldea Apeleg,,,--,--,,--,SI,,SI
3783,CHUBUT,Río Senguer,Aldea Beleiro,,--,--,--,,--,SI,--,
3784,,Río Senguer,Alto Río Senguer,,,SI,--,,,SI,SI,SI
3785,CHUBUT,Río Senguer,,--,--,--,,--,--,SI,,SI
3786,CHUBUT,,,--,--,,,--,--,,,SI
3787,,Río Senguer,Lago Blanco,,,--,--,--,,SI,--,SI
3788,CHUBUT,Río Senguer,Río Mayo,,--,--,SI,,--,SI,SI,
3789,CHUBUT,Sarmiento,,--,--,,,--,--,SI,--,SI
3790,ENTRE RIOS,,Estación Arroyo Clé,--,--,,--,--,--,,,--
3791,ENTRE RIOS,Tala,Gobernador Echagüe,,--,--,--,,,SI,--,--
3792,,Tala,Gobernador Mansilla,--,,--,--,SI,,SI,SI,
3793,,Tala,Gobernador Solá,,,--,--,,,--,,--
3794,ENTRE RIOS,Tala,Guardamonte,,--,--,--,,--,SI,--,--
3795,ENTRE RIOS,,,--,--,,,--,--,,--,
3796,ENTRE RIOS,Tala,,--,SI,--,,SI,SI,SI,--,--
3797,ENTRE RIOS,Tala,Rosario del Tala,,--,--,SI,,SI,SI,,--
3798,,Uruguay,1º de Mayo,--,,--,SI,--,,SI,,--
3799,ENTRE RIOS,Uruguay,Basavilbaso,,--,--,SI,,--,SI,SI,--
3800,,Uruguay,Caseros,SI,,--,SI,SI,,SI,SI,
3801,ENTRE RIOS,Uruguay,,--,--,--,,SI,--,SI,SI,--
3802,ENTRE RIOS,,Concepción del Uruguay,SI,SI,,,SI,SI,,,--
3803,ENTRE RIOS,,Estancia San Pedro,--,--,,--,--,--,,SI,
3804,ENTRE RIOS,,,SI,--,,,SI,--,,SI,--
3805,,Sarmiento,Sarmiento,SI,,--,SI,SI,,SI,,SI
3806,,Tehuelches,Frontera de Río Pico,,,--,--,,,SI,--,--
3807,CHUBUT,,,--,--,SI,,SI,--,SI,--,
3808,CHUBUT,,José de San Martín,--,--,,--,SI,--,,--,
3809,,Tehuelches,Río Pico,,,SI,--,,,SI,,SI
3810,CHUBUT,Telsen,Gan Gan,,--,--,--,,--,SI,,SI
3811,CHUBUT,,Telsen,--,SI,,--,SI,SI,,SI,
3812,CORDOBA,Calamuchita,,--,--,--,,--,--,SI,SI,
3813,CORDOBA,,,--,--,,,SI,SI,,,--
3814,CORDOBA,,Cañada del Sauce,SI,--,,--,SI,--,,,--
3815,,Calamuchita,Capilla Vieja,,,--,--,,,--,SI,
3816,,Calamuchita,El Corcovado - El Torreón,SI,,--,--,--,,SI,SI,--
3817,CORDOBA,,El Durazno,--,--,,--,--,--,,--,--
3818,CORDOBA,Calamuchita,,--,--,--,,SI,SI,--,,SI
3819,CORDOBA,Calamuchita,,SI,--,--,,SI,SI,SI,SI,--
3820,ENTRE RIOS,,,--,--,,,SI,--,,SI,
3821,ENTRE RIOS,Uruguay,Líbaros,,--,--,--,,--,SI,,--
3822,,Uruguay,Pronunciamiento,,,--,SI,,,SI,,SI
3823,,Uruguay,Rocamora,--,,--,--,--,,SI,SI,
3824,ENTRE RIOS,Uruguay,Santa Anita,,,--,SI,,--,SI,SI,
3825,ENTRE RIOS,,Villa Mantero,SI,--,,SI,SI,SI,,,SI
3826,ENTRE RIOS,Uruguay,,--,--,--,,SI,SI,,,--
3827,,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),,,--,--,,,SI,SI,--
3828,,Victoria,Antelo,--,,--,--,--,,--,--,
3829,ENTRE RIOS,,,--,--,,,--,--,,--,--
3830,ENTRE RIOS,Victoria,,--,--,--,,--,--,--,,--
3831,,Victoria,Molino Doll,,,--,--,,,--,SI,--
3832,ENTRE RIOS,Victoria,Rincón de Nogoyá,,--,--,--,,--,SI,SI,
3833,ENTRE RIOS,Victoria,Victoria,,SI,--,SI,,,SI,,--
3834,,Villaguay,Estación Raíces,SI,,--,--,SI,,SI,SI,--
3835,ENTRE RIOS,Villaguay,,--,--,,,--,--,SI,SI,
3836,CATAMARCA,,Los Varela,--,--,,--,SI,--,,--,SI
3837,,Ambato,Singuil,--,,--,--,SI,,--,--,--
3838,,Ancasti,Ancasti,,,--,--,,,--,,SI
3839,,Ancasti,Anquincila,,,--,--,,,--,--,
3840,CATAMARCA,Ancasti,La Candelaria,,--,--,--,,--,--,--,--
3841,CATAMARCA,,,--,--,,,--,--,,,--
3842,CATAMARCA,Andalgalá,,--,--,--,,SI,SI,--,--,SI
3843,CATAMARCA,,,--,--,--,,--,--,--,--,--
3844,CATAMARCA,,Amanao,--,--,,--,--,SI,,--,
3845,CATAMARCA,Andalgalá,Andalgalá,,--,--,SI,,SI,SI,SI,SI
3846,,Andalgalá,Buena Vista,--,,--,--,--,,--,,--
3847,CATAMARCA,,Chaquiago,--,--,,SI,--,--,,SI,
3848,CATAMARCA,,,--,--,,,--,--,,--,
3849,CATAMARCA,Andalgalá,El Alamito,,--,--,--,,--,--,,--
3850,,Andalgalá,El Lindero,,,--,--,,,SI,,--
3851,CATAMARCA,Andalgalá,,--,--,--,,--,--,--,--,
3852,CATAMARCA,,,--,--,,,--,--,,SI,
3853,CATAMARCA,,La Mesada,--,--,,SI,--,--,,,--
3854,CATAMARCA,Antofagasta de la Sierra,,--,--,--,,SI,--,SI,,SI
3855,,Antofagasta de la Sierra,Antofalla,--,,--,--,--,,--,--,--
3856,,Antofagasta de la Sierra,El Peñón,,--,--,--,,--,--,--,
3857,CATAMARCA,,,--,--,,,--,--,,,--
3858,CATAMARCA,,Barranca Larga,--,--,,--,--,--,,--,--
3859,CATAMARCA,,Belén,--,--,,--,SI,SI,,SI,
3860,CATAMARCA,Belén,,--,--,--,,--,--,--,--,--
3861,,Belén,Corral Quemado,,,--,--,,,--,,--
3862,CATAMARCA,Belén,El Durazno,,--,--,--,,--,--,,SI
3863,,Belén,Farallón Negro,,,--,--,,,SI,--,
3864,,Belén,Hualfín,--,,--,--,SI,,--,--,
3865,CATAMARCA,,,--,--,,,--,--,,,--
3866,CATAMARCA,,La Puntilla,--,--,,--,--,--,,,--
3867,,Belén,Las Juntas,--,,--,--,--,,--,SI,
3868,CATAMARCA,Belén,Londres,,,--,--,,--,SI,SI,SI
3869,CATAMARCA,Belén,,--,--,--,,SI,--,--,,--
3870,CATAMARCA,,,--,--,,,--,--,,--,--
3871,CATAMARCA,Belén,Puerta de San José,,--,--,--,,--,--,--,
3872,,Belén,Villa Vil,--,,--,--,--,,--,--,--
3873,,Capayán,Adolfo E. Carranza,--,,--,--,--,,--,--,--
3874,,Capayán,Balde de la Punta,,,--,--,,,--,,--
3875,CATAMARCA,,Capayán,--,--,,--,SI,--,,--,SI
3876,CATAMARCA,,,SI,--,,,SI,SI,,SI,
3877,CATAMARCA,Capayán,Colonia del Valle,,--,--,--,,,SI,,SI
3878,,Capayán,Colonia Nueva Coneta,--,,--,SI,SI,,SI,SI,SI
3879,,Capayán,Concepción,,,--,--,,,--,--,--
3880,,Capayán,Coneta,--,,--,SI,--,,SI,--,
3881,CATAMARCA,,,--,--,,,--,--,,--,--
3882,CATAMARCA,,Huillapima,--,--,,SI,SI,SI,,,SI
3883,CATAMARCA,,Los Angeles,--,--,,,--,--,,SI,
3884,CATAMARCA,Capayán,,--,--,--,,--,--,--,--,--
3885,,Capayán,Los Angeles Sur,--,,--,--,--,,--,,--
3886,CATAMARCA,Capayán,Miraflores,,--,--,SI,,SI,SI,SI,SI
3887,CATAMARCA,Capayán,,--,--,--,,SI,--,--,--,
3888,CATAMARCA,,,--,--,,,--,--,,--,
3889,,Capayán,San Pedro,--,,--,--,--,,--,,--
3890,,Capital,Barrio Bancario,,,--,--,,,--,,--
3891,CATAMARCA,,El Pantanillo,SI,SI,,SI,SI,SI,,--,SI
3892,CATAMARCA,,,SI,SI,,,SI,SI,,SI,
3893,CATAMARCA,El Alto,,--,--,--,,SI,SI,--,,SI
3894,CATAMARCA,,Guayamba,--,--,,--,--,--,,--,--
3895,CATAMARCA,El Alto,Infanzón,,--,--,--,,--,--,--,
3896,,El Alto,Los Corrales,--,,--,--,,,--,--,
3897,CATAMARCA,,,--,--,,,--,--,,--,SI
3898,CATAMARCA,Fray Mamerto Esquiú,,--,--,--,,SI,SI,--,,--
3899,CATAMARCA,,,--,--,,,SI,--,,--,
3900,CATAMARCA,,Casa de Piedra,--,--,,--,--,--,,--,
3901,,La Paz,El Aybal,,,--,--,,,--,,--
3902,,La Paz,El Bañado,--,,--,--,--,,--,,--
3903,,La Paz,El Divisadero,--,,--,--,,,--,--,
3904,CATAMARCA,La Paz,El Quimilo,,--,--,--,,--,--,--,
3905,CATAMARCA,,Esquiú,--,--,,--,SI,SI,,,--
3906,CATAMARCA,La Paz,,--,--,--,,SI,SI,SI,--,SI
3907,CATAMARCA,La Paz,La Dorada,,--,--,--,,--,--,--,--
3908,,La Paz,La Guardia,,,--,--,,,--,--,
3909,CATAMARCA,,Las Esquinas,--,--,,--,--,--,,--,--
3910,CATAMARCA,,,--,--,,,--,--,,,--
3911,,La Paz,Quirós,--,,--,--,SI,,SI,SI,--
3912,,La Paz,Ramblones,,,--,--,,,--,--,
3913,CATAMARCA,La Paz,Recreo,,SI,--,SI,,SI,SI,,SI
3914,,La Paz,San Antonio,--,,--,--,SI,,SI,SI,--
3915,CATAMARCA,Paclín,,--,--,--,,--,--,--,--,
3916,CATAMARCA,,,--,--,,,--,--,,--,--
3917,,Paclín,La Bajada,,,--,--,,,--,,--
3918,CATAMARCA,Paclín,La Higuera,,--,--,--,,--,--,,--
3919,CATAMARCA,Paclín,La Merced,,--,--,--,,,SI,SI,SI
3920,,Villaguay,Jubileo,--,,--,SI,SI,,SI,SI,
3921,ENTRE RIOS,Villaguay,,--,--,,,SI,--,--,--,--
3922,ENTRE RIOS,,Paso de la Laguna,--,--,,--,--,--,,,--
3923,ENTRE RIOS,,,SI,--,,,SI,SI,,SI,
3924,ENTRE RIOS,Villaguay,,--,--,--,,SI,SI,SI,SI,--
3925,,Villaguay,Villaguay,,,--,SI,,,SI,,--
3926,FORMOSA,Bermejo,Fortín Soledad,,--,--,--,,--,--,SI,--
3927,FORMOSA,Bermejo,,--,--,--,,--,--,--,SI,--
3928,FORMOSA,,,--,--,,--,--,--,,SI,
3929,,Bermejo,Laguna Yema,--,,--,--,SI,,SI,SI,SI
3930,FORMOSA,Bermejo,Lamadrid,,,--,--,,--,--,,--
3931,FORMOSA,,Los Chiriguanos,--,--,,--,SI,--,,SI,
3932,FORMOSA,Bermejo,,--,--,--,,--,--,,SI,
3933,FORMOSA,Bermejo,,--,--,--,,SI,--,--,,--
3934,FORMOSA,,,--,--,,,--,--,,,--
3935,FORMOSA,Formosa,Colonia Pastoril,,--,--,--,,--,--,SI,
3936,,Tinogasta,Tinogasta,,,--,SI,,,SI,--,
3937,CATAMARCA,,El Bañado,--,--,,--,--,--,,--,--
3938,CATAMARCA,Valle Viejo,,--,--,--,,--,SI,--,,SI
3939,CATAMARCA,,Huaycama,--,--,,--,--,--,,--,
3940,CATAMARCA,Valle Viejo,,--,--,--,,SI,SI,--,--,
3941,,Valle Viejo,Polcos,--,,--,SI,--,,--,,--
3942,,Valle Viejo,Pozo Del Mistol,,--,--,SI,,--,--,,--
3943,CATAMARCA,Valle Viejo,San Isidro,,--,--,SI,,SI,--,SI,
3944,,Valle Viejo,Santa Cruz,,,--,--,,,--,--,
3945,CATAMARCA,Valle Viejo,,--,--,--,,SI,SI,--,SI,--
3946,CATAMARCA,,,--,--,,,--,--,,,--
3947,,Valle Viejo,Villa Dolores,--,,--,SI,,,--,SI,
3948,CHACO,12 de Octubre,Gancedo,,--,--,SI,,--,SI,SI,SI
3949,CHACO,,,--,--,--,,SI,--,--,,--
3950,CHACO,,General Pinedo,SI,--,,SI,SI,SI,,SI,SI
3951,CHACO,12 de Octubre,Mesón de Fierro,,--,--,--,,--,--,--,
3952,,12 de Octubre,Pampa Landriel,--,,--,--,SI,,--,--,--
3953,,1º de Mayo,Barrio de los Pescadores,,,--,--,,,--,--,--
3954,LA PAMPA,Capital,Santa Rosa,,SI,SI,SI,,SI,SI,,SI
3955,LA PAMPA,,,--,SI,,,SI,SI,,--,SI
3956,LA PAMPA,Catriló,,--,--,--,,--,--,--,--,
3957,LA PAMPA,Catriló,Lonquimay,,SI,--,SI,,SI,SI,,SI
3958,,Catriló,Uriburu,--,,--,SI,SI,,SI,,SI
3959,,Chalileo,Santa Isabel,--,,SI,--,--,,SI,SI,
3960,,Chapaleufú,Bernardo Larroude,,,SI,SI,,,SI,SI,SI
3961,LA PAMPA,,Ceballos,--,--,,SI,--,--,,,SI
3962,LA PAMPA,,,--,--,,,SI,--,,SI,SI
3963,MISIONES,Eldorado,,--,--,--,,SI,--,--,SI,--
3964,MISIONES,,,--,--,,--,--,--,,--,
3965,MISIONES,Eldorado,Villa Roulet,,--,--,--,,--,--,--,--
3966,,Chapaleufú,Intendente Alvear,SI,,SI,SI,SI,,SI,,SI
3967,LA PAMPA,,,--,--,,,--,--,,SI,
3968,LA PAMPA,Chapaleufú,,--,--,--,,SI,--,SI,SI,--
3969,,Chical Co,Algarrobo del Águila,,,--,--,,,SI,,--
3970,,Chical Co,La Humada,--,,--,--,--,,SI,SI,SI
3971,LA PAMPA,,,--,--,,,--,--,,SI,
3972,LA PAMPA,,Eduardo Castex,SI,SI,,SI,SI,SI,,SI,
3973,LA PAMPA,,Mauricio Mayer,--,--,,--,--,--,,,SI
3974,LA PAMPA,Conhelo,,--,--,--,,--,--,SI,,SI
3975,,Conhelo,Rucanelo,,,--,SI,,,--,SI,
3976,LA PAMPA,Conhelo,Winifreda,,SI,SI,SI,,SI,SI,SI,
3977,LA PAMPA,Curacó,,--,--,--,,--,--,--,,SI
3978,LA PAMPA,,,--,--,,,SI,--,,SI,SI
3979,LA PAMPA,Guatraché,,--,--,--,,SI,--,SI,--,
3980,CATAMARCA,,Palo Labrado,--,--,,--,--,--,,--,
3981,CATAMARCA,Paclín,San Antonio,,--,--,--,,--,--,SI,SI
3982,,Paclín,Villa de Balcozna,--,,--,--,,,--,,--
3983,,Pomán,Apoyaco,--,,--,--,--,,--,--,
3984,,Pomán,Colana,,,--,--,,,--,--,--
3985,CATAMARCA,,Colpes,--,--,,--,--,--,,,--
3986,CATAMARCA,,,--,--,,,--,--,,,--
3987,,Pomán,Joyango,,--,--,--,,--,--,--,--
3988,,Pomán,Mutquin,--,,--,--,--,,--,--,
3989,CATAMARCA,,Pomán,--,--,,,SI,SI,,--,SI
3990,CATAMARCA,Pomán,,--,--,--,,SI,--,SI,,--
3991,,Pomán,San Miguel,--,,--,--,--,,--,SI,--
3992,CATAMARCA,Pomán,Saujil,,--,--,--,,--,SI,SI,
3993,,Pomán,Siján,,,--,--,,,SI,,SI
3994,,Santa María,Andalhualá,--,,--,--,--,,--,--,--
3995,CATAMARCA,,,--,--,,,--,--,,--,
3996,CATAMARCA,,Chañar Punco,--,--,,--,SI,--,,--,--
3997,,Santa María,El Cajón,--,,--,--,--,,--,,--
3998,CATAMARCA,Santa María,El Cerrito,,--,--,--,,SI,--,,--
3999,,Santa María,El Desmonte,,,--,--,,,--,--,--
4000,CATAMARCA,Santa María,El Puesto,,--,--,--,,--,--,,--
4001,CATAMARCA,,,--,--,,,--,--,,--,
4002,CATAMARCA,Santa María,,--,--,--,,--,--,--,--,
4003,CATAMARCA,Santa María,,--,--,,,--,--,--,,--
4004,CATAMARCA,,La Loma,--,--,,--,--,--,,,SI
4005,CATAMARCA,Santa María,La Puntilla,,--,--,--,,,--,--,
4006,,Río Cuarto,Suco,--,,--,--,SI,,SI,--,--
4007,CORDOBA,,Tosquitas,--,--,,--,SI,SI,,--,--
4008,CORDOBA,,,SI,SI,,,SI,SI,,,SI
4009,CORDOBA,Río Cuarto,Villa El Chacay,,--,--,--,,--,SI,--,--
4010,,Río Cuarto,Villa Santa Eugenia,,,--,--,,,--,--,
4011,CORDOBA,Río Cuarto,,--,--,--,,SI,SI,SI,SI,--
4012,CORDOBA,,,--,--,,,--,--,,,--
4013,CORDOBA,,Cañada de Machado,--,--,,--,--,--,,SI,
4014,CORDOBA,Río Primero,,--,--,--,,SI,SI,,--,--
4015,,Río Primero,Chalacea,--,,--,--,--,,SI,,--
4016,CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,,,--,--,,--,SI,--,--
4017,CORDOBA,,,--,--,,,SI,--,,--,--
4018,CORDOBA,,El Alcalde (Est. Tala Norte),--,--,,--,--,--,,--,
4019,CORDOBA,,El Crispín,--,--,,--,--,--,,--,--
4020,CORDOBA,Río Primero,,--,--,--,,SI,--,SI,,SI
4021,,Río Primero,Kilómetro 658,--,,--,--,,,SI,--,--
4022,CORDOBA,Río Primero,La Para,,SI,--,SI,,SI,SI,SI,
4023,,Río Primero,La Posta,,,--,--,,,SI,,--
4024,,General Alvarado,Miramar,SI,,SI,SI,SI,,SI,SI,SI
4025,BUENOS AIRES,,,--,--,,,SI,SI,,--,
4026,BUENOS AIRES,,Arribeños,SI,SI,,SI,SI,SI,,SI,--
4027,,General Arenales,Ascensión,SI,,--,--,SI,,SI,,--
4028,,General Arenales,Estación Arenales,,,--,--,,--,--,,--
4029,BUENOS AIRES,General Arenales,,--,SI,--,,SI,SI,SI,SI,--
4030,BUENOS AIRES,,,--,SI,,,SI,SI,,SI,
4031,BUENOS AIRES,General Arenales,La Angelita,,--,--,--,,--,SI,,--
4032,,General Arenales,La Trinidad,--,,--,--,--,,--,,--
4033,,Santa María,Lampacito,--,,--,--,SI,,--,--,
4034,,Santa María,Las Mojarras,,,--,--,,,--,--,
4035,CATAMARCA,,Loro Huasi,--,--,,--,--,--,,,--
4036,CATAMARCA,,,--,--,,,--,--,,--,--
4037,CATAMARCA,Santa María,Palo Seco,,--,--,--,,,--,--,--
4038,,Santa María,Punta de Balasto,--,,--,--,--,,--,--,
4039,CATAMARCA,Santa María,San José,,--,--,--,,--,--,,SI
4040,,Santa María,San Jose Banda,--,,--,--,--,,--,--,--
4041,CATAMARCA,Santa María,,--,--,--,,--,--,--,--,
4042,CATAMARCA,,,--,--,,--,--,--,,--,
4043,CATAMARCA,,Yapes,--,--,,--,--,--,,,--
4044,CATAMARCA,,,--,--,,,SI,--,,,SI
4045,,Santa Rosa,Bañado de Ovanta,--,,--,--,SI,,SI,--,
4046,,Santa Rosa,Las Cañas,,,--,--,,,--,--,
4047,CATAMARCA,,,--,--,,,--,--,--,,SI
4048,CATAMARCA,,Los Altos,--,--,,--,SI,SI,,SI,SI
4049,,Santa Rosa,Manantiales,,,--,--,,,--,--,
4050,CATAMARCA,Santa Rosa,San Pedro,,--,--,--,,--,--,--,--
4051,CATAMARCA,,Anillaco,--,--,,--,--,--,,,--
4052,CATAMARCA,Tinogasta,,--,--,--,,--,--,--,--,--
4053,CATAMARCA,,,--,--,,,--,--,,--,--
4054,CATAMARCA,,Cerro Negro,--,--,,--,--,--,,--,
4055,,Tinogasta,Copacabana,,,--,--,,,--,--,--
4056,,Tinogasta,Cordobita,--,,--,--,--,,--,,--
4057,CATAMARCA,,Costa de Reyes,--,--,,--,--,--,,--,
4058,CATAMARCA,Tinogasta,,--,--,--,,--,--,,--,--
4059,CATAMARCA,Tinogasta,,--,--,--,,--,--,--,,--
4060,CATAMARCA,,,--,--,,,--,--,,--,--
4061,BUENOS AIRES,Lobería,San Manuel,,--,--,SI,,SI,SI,SI,
4062,,Lobería,Tamangueyú,,,--,--,,,--,SI,--
4063,,Lobos,Antonio Carboni,SI,,SI,SI,--,,SI,--,--
4064,,Lobos,Elvira,,--,--,--,,--,SI,,--
4065,BUENOS AIRES,,Laguna de Lobos,--,--,,--,SI,SI,,--,--
4066,BUENOS AIRES,Lobos,,SI,SI,SI,,SI,SI,SI,--,
4067,,Lobos,Salvador María,,,--,SI,,,SI,,--
4068,,Lomas De Zamora,Banfield,SI,,SI,SI,SI,,SI,--,SI
4069,BUENOS AIRES,,,SI,SI,,,SI,SI,,SI,
4070,BUENOS AIRES,Lomas De Zamora,,SI,SI,SI,,SI,SI,SI,SI,
4071,,Lomas De Zamora,Temperley,,,SI,SI,,,SI,,SI
4072,BUENOS AIRES,Lomas De Zamora,Turdera,,SI,SI,SI,,SI,SI,,--
4073,BUENOS AIRES,Lomas De Zamora,Villa Centenario,,SI,--,SI,,SI,--,SI,
4074,,Lomas De Zamora,Villa Fiorito,--,,--,SI,SI,,SI,SI,
4075,BUENOS AIRES,,,--,--,--,,SI,SI,SI,SI,--
4076,BUENOS AIRES,,Carlos Keen,--,--,,--,SI,SI,,,--
4077,,Luján,Club de Campo Los Puentes,--,,--,--,SI,,--,--,
4078,,General Belgrano,Olta,,,--,SI,,,SI,SI,SI
4079,,General Juan F. Quiroga,Malanzán,--,,--,SI,SI,,SI,,--
4080,LA RIOJA,General Juan F. Quiroga,Nácate,,--,--,--,,,--,,--
4081,LA RIOJA,,Portezuelo,--,--,,SI,SI,--,,SI,--
4082,LA RIOJA,,,--,--,,,--,--,--,SI,
4083,LA RIOJA,General Lamadrid,,--,--,--,,SI,--,SI,,--
4084,LA RIOJA,,,--,--,,,--,--,,,--
4085,LA RIOJA,General Ocampo,Colonia Ortiz de Ocampo,,--,--,--,,--,--,--,
4086,,General Ocampo,Milagro,,,--,SI,,,SI,--,
4087,LA RIOJA,,,--,--,,,--,--,,--,--
4088,LA RIOJA,General Ocampo,,--,SI,--,,--,--,SI,,SI
4089,,General San Martín,Ulapes,,,--,SI,,--,SI,SI,--
4090,,Independencia,Amaná,SI,,--,--,--,,--,SI,
4091,LA RIOJA,Independencia,,SI,--,--,,SI,SI,,SI,--
4092,LA RIOJA,,Chepes,SI,SI,,SI,SI,--,,,SI
4093,LA RIOJA,,,--,--,,,SI,--,,SI,
4094,BUENOS AIRES,Saladillo,,SI,SI,--,,SI,SI,SI,SI,--
4095,,Salliqueló,Quenumá,,,--,--,,,--,,--
4096,BUENOS AIRES,Salliqueló,Salliqueló,,--,SI,--,,SI,SI,--,SI
4097,BUENOS AIRES,Salto,,SI,--,--,,SI,SI,SI,SI,
4098,BUENOS AIRES,,Berdier,--,--,,--,--,--,,--,
4099,BUENOS AIRES,,Gahan,--,--,,--,--,SI,,--,--
4100,BUENOS AIRES,Salto,,--,--,--,,SI,--,,,SI
4101,,Salto,La Invencible,--,,--,--,SI,,--,--,--
4102,BUENOS AIRES,Salto,Salto,,,SI,SI,,SI,SI,--,
4103,BUENOS AIRES,San Andrés de Giles,Azcuénaga,,--,--,SI,,--,SI,,--
4104,,San Andrés de Giles,Cucullú,,,--,--,,,SI,SI,--
4105,BUENOS AIRES,San Andrés de Giles,,--,--,--,,--,--,--,--,
4106,CHUBUT,,,--,--,,,--,--,,SI,--
4107,,Cushamen,Buenos Aires Chico,,,--,--,--,,--,--,--
4108,LA RIOJA,San Blas de los Sauces,ALPASINCHE,,--,--,SI,,--,--,,--
4109,LA RIOJA,San Blas de los Sauces,,--,--,,,--,--,--,--,--
4110,LA RIOJA,,Andolucas,--,--,,--,--,--,,--,
4111,LA RIOJA,San Blas de los Sauces,Chaupihuasi,,--,--,--,,,--,,--
4112,,San Blas de los Sauces,Cuipan,--,,--,--,SI,,--,,--
4113,,San Blas de los Sauces,Las Talas,,,--,--,,,--,--,
4114,LA RIOJA,San Blas de los Sauces,Los Robles,,--,--,--,,--,--,--,
4115,LA RIOJA,,,--,--,,,--,--,,,--
4116,LA RIOJA,San Blas de los Sauces,,--,--,--,,--,--,SI,SI,--
4117,LA RIOJA,San Blas de los Sauces,San Blas,,--,--,--,,--,--,--,--
4118,,San Blas de los Sauces,Shaqui,--,,--,--,--,,--,--,
4119,,San Blas de los Sauces,Suriyaco,--,,--,--,--,,--,--,--
4120,,San Blas de los Sauces,Tuyubil,,,--,--,,,--,,--
4121,LA RIOJA,,Villa Sanagasta,--,--,,--,SI,SI,,--,
4122,LA RIOJA,,,--,SI,,,SI,SI,,SI,
4123,LA RIOJA,Vinchina,,--,--,--,,--,--,--,,--
4124,LA RIOJA,,,--,--,,,SI,--,,,--
